transaction_hash,wallet_address,event_id,transaction_type,status,timestamp,ticket_count,price_paid,original_event_price,markup_pct,ip_hash,is_resale,scalping_label,fraud_label,risk_score
0xc7a9cbcb5bfc4b1da2aae7810e75b4900c0bd2ce,0x1d4b69733f9b4754841d7f11c229588f,EVT_037,PURCHASE,SUCCESS,2026-01-10 22:20:59.640440,4,325.0,325,0.0,3c9f4e66cc5e86a4524b79996cc01a1a,False,0,0,0
0x0d042c9fdaaa421c9f0715a54febe4beff87df59,0x297bb36335f748488fb2cc88abd9597f,EVT_033,PURCHASE,SUCCESS,2026-01-10 22:32:44.640429,4,141.0,141,0.0,e07051dfb2d39fce119617da9f2e9ac0,False,0,0,0
0x07dcef63afa9420db4d8d657606bbc8c1c9e342b,0x7aabc71977524ec191570ef8633299fe,EVT_028,PURCHASE_ATTEMPT,FAILED,2026-01-10 22:39:11.640414,9,215.0,215,0.0,a50cb91ad523c65ca2f66c8b441a73bd,False,0,1,70
0x41fffd5ee3b94fff943022e3a0ba8e6a29d4d77c,0xaea93da035e44f8cb3bd16cd6e13ac74,EVT_037,PURCHASE,SUCCESS,2026-01-10 22:40:00.640440,3,325.0,325,0.0,8d7f3d4328283a426f8ee19176f6dade,False,0,0,0
0x97e56d5a0a4f4effa349da54e91135ea19b4c196,0xf2af42a311f84908837cbe18c3274a88,EVT_035,PURCHASE,SUCCESS,2026-01-10 22:44:46.640434,1,237.0,237,0.0,7fc33ba6e985d350677da5d8c8d1ea96,False,0,0,0
0x4153c4b5a54f48f983dd38409b8810cc27595e9c,0x9d5cea053b4b41069b019b12552bea7c,EVT_010,PURCHASE,SUCCESS,2026-01-10 22:47:57.640350,2,144.0,144,0.0,4bb52fcaeca73ff1b197edb4ee674665,False,0,0,0
0x62010a1161294771ac6e093618e3df081db5d4f6,0x0363d96735754b449e4e5856aa5d2030,EVT_000,PURCHASE,SUCCESS,2026-01-10 22:52:39.640078,3,108.0,108,0.0,a994c89f44fad8c3f0f00bb6a22f1282,False,0,0,0
0x58c5a79f29cf42a385f8bc62f5dc63038e3061cb,0x0c95a670104d41ec86de5672615d6a30,EVT_019,PURCHASE,SUCCESS,2026-01-10 23:09:52.640387,3,301.0,301,0.0,52354f6f0194fbb634dd86c8ad24f18c,False,0,0,0
0xa99aedf529d644c79aa7382bb5fb34645bf0cc57,0x8430d613106c41c2a4f256c02f55aece,EVT_021,PURCHASE,SUCCESS,2026-01-10 23:11:05.640393,1,93.0,93,0.0,f5f038def3b16740b525437e51d50236,False,0,0,0
0x2ddf5f1722014820879ac1a29cf4695ebd85f15a,0xc333b8e614d54d1792f7fe73cf135b3b,EVT_023,PURCHASE,SUCCESS,2026-01-10 23:21:53.640398,1,389.0,389,0.0,e86095598d8cdf2c01f0bbba8167612a,False,0,0,0
0x5f4a98eecd264933b7f843712f27a6e322303863,0x262d5750e5234f4e9066c67f8fb72833,EVT_044,PURCHASE,SUCCESS,2026-01-10 23:23:32.640460,2,317.0,317,0.0,f0bf79a41f0a39d2b228bf0980fafc92,False,0,0,0
0xf95f7c82dc9246e980e095dc7e791b2d766322c7,0x6266ed9c81b54e5483f4da8e2f0d8c85,EVT_007,PURCHASE,SUCCESS,2026-01-10 23:32:10.640341,3,363.0,363,0.0,6164ef8b715d084574975b217e0120b9,False,0,0,0
0xdb8b548c0e0346f2a2d3239b51b9a54126870c4c,0x049d5a191119413da404cf16a88265a1,EVT_014,PURCHASE,SUCCESS,2026-01-11 00:04:47.640369,3,52.0,52,0.0,83c468c4ebc477ce4750061bfdf2bc4e,False,0,0,0
0x68822511806e44e18e9a65d002dc605acb65d91c,0xb7cc94272e7e40a79a576211f47a4017,EVT_004,PURCHASE,SUCCESS,2026-01-11 00:09:26.640330,3,408.0,408,0.0,bfc88b31d97cb624805868e2c0365202,False,0,0,0
0xd271be9072264d48bcb49c8df5e1e86ce70528f8,0xe3a1ac826374411d876965f1a12ef81c,EVT_029,PURCHASE,SUCCESS,2026-01-11 00:17:35.640417,4,228.0,228,0.0,a2e8eada6a57d62b3af225ba6c76ed61,False,0,0,0
0xd820be0ca9d848d8ba00dced44a9356408ad5682,0x96fed43094c045ab91a225dfc4795804,EVT_006,PURCHASE,SUCCESS,2026-01-11 00:17:38.640338,1,78.0,78,0.0,6bc1ce8434414651ac9b2253a69cf5a0,False,0,0,0
0xc32495b2ca8b42308995f3e7c2c6bc5b2aef587f,0xf7c14b5666c0448bbb68b893aa278336,EVT_003,PURCHASE,SUCCESS,2026-01-11 00:19:24.640326,2,111.0,111,0.0,72e748c99e18423d2e12ffb4dadb88fa,False,0,0,0
0x4cbf0a0245ab42c0b43187299e4c0cd885ebc883,0x5aa7a0b9103c49f8b992777ce8295871,EVT_021,PURCHASE,SUCCESS,2026-01-11 00:32:38.640393,1,93.0,93,0.0,73bafbaa890da2d92e8ca94efdd8c826,False,0,0,0
0x11030b38868b4b01839de8d5a89a5fa4cb56866b,0x687fe66a6adf434ca1907e23738b5a8b,EVT_033,PURCHASE,SUCCESS,2026-01-11 00:35:36.640429,3,141.0,141,0.0,7f8186c21fcc5eff656268361d213a7c,False,0,0,0
0xde8f15570d2a48c7a185001a0c788f5ab257ce1e,0x8699bd821f61459a8440580ef34dcbca,EVT_023,PURCHASE,SUCCESS,2026-01-11 00:37:35.640398,2,389.0,389,0.0,e66986ef0a0948f4df16f7e207351db2,False,0,0,0
0x9fc706d23e6c4b7e8633f6f728e58cbd8f333c0d,0x599a5c99c1b243a68c2efb831d2d9f79,EVT_024,PURCHASE,SUCCESS,2026-01-11 00:44:53.640401,1,383.0,383,0.0,ee26f0406375b57b4b9c1731ac206b8b,False,0,0,0
0xaad8f9767df647739d4da6847055c0da59e96e16,0x09fc3200d0bf4253a68fbfff72a01bec,EVT_022,PURCHASE,SUCCESS,2026-01-11 00:45:27.640395,3,67.0,67,0.0,0ef3b7d74ae9a44412f1281743f88de4,False,0,0,0
0x7572d242fb164c4f8417510a7b97b378f5d02821,0xe4afd18f888043b796d7263f716941c0,EVT_009,PURCHASE,SUCCESS,2026-01-11 00:49:37.640347,3,141.0,141,0.0,781387ffb7fe6981e2a45e193e0dd902,False,0,0,0
0x87945b863dc84731aa6f1780d9b54b126463a8e5,0x361d677696484cf28cc713a1eb862ac4,EVT_028,PURCHASE,SUCCESS,2026-01-11 00:53:20.640414,3,215.0,215,0.0,6902e40502e4cadc277cd558b2d0e57b,False,0,0,0
0x1e51268399b94694bcf14196d35f57d860463435,0x095d5ca07b3a45828c77aae7374905d0,EVT_021,PURCHASE,SUCCESS,2026-01-11 00:53:43.640393,1,93.0,93,0.0,a476fdd790c9a6fd5e4940f5d4853ce5,False,0,0,0
0xda767fd141f84bd28314c45794a80ef2c6a45ea6,0x371fb6fd4f5d491d8141ec51aa7a959b,EVT_000,PURCHASE,SUCCESS,2026-01-11 00:54:46.640078,2,108.0,108,0.0,56339c8821be90a9b3d4d4158e3b6307,False,0,0,0
0xfb66e4008d014d5eb82c36413efd11d2287de398,0xfb53f1684954406f87af772134f687da,EVT_038,PURCHASE,SUCCESS,2026-01-11 01:00:19.640443,1,410.0,410,0.0,22f66819f86d265522ab903623d76bdd,False,0,0,0
0xcd03ba7e7ed748f78f6903b1ed6cfa4f32a01889,0x7634dcd7dfa74271ade95fe9649d4433,EVT_004,PURCHASE,SUCCESS,2026-01-11 01:03:07.640330,2,408.0,408,0.0,294d2527ffdd43cc1d0fb0a0ac493b2a,False,0,0,0
0xd26a86c7888749e3a0ec960d54a13fa5bd16bb90,0xcad3d5987d3443c5add347bc38a43fa4,EVT_028,PURCHASE,SUCCESS,2026-01-11 01:14:16.640414,1,215.0,215,0.0,ecdb03d6ecb7d5eb3a5a6438c2b5f777,False,0,0,0
0xb9077954834c48429476d11bbc72eb20386c5d58,0x2837586d4c9945bebda05781e2ba96db,EVT_049,PURCHASE,SUCCESS,2026-01-11 01:16:08.645976,1,271.0,271,0.0,02eab5599820006627a7a734e4d57b9c,False,0,0,0
0xd1cd5b92b020476b8315fc24260460de3a388d02,0xbef76288ccd847039dd0e4481d990194,EVT_037,PURCHASE,SUCCESS,2026-01-11 01:26:05.640440,1,325.0,325,0.0,031d4d64d61b7e41d754c341337d79a0,False,0,0,0
0xc78b3be53f534631a5498e0fe0536aba749f14e8,0xdd847d8a32d54e4a815041cbf781f230,EVT_006,PURCHASE,SUCCESS,2026-01-11 01:32:12.640338,1,78.0,78,0.0,6f0e9f598b484aa43208c79951132535,False,0,0,0
0x616da63032d64afd8424e1e3b58c0ad11f5730c5,0xf6e26e2f9426437bac2297552f96fa4c,EVT_010,PURCHASE,SUCCESS,2026-01-11 01:33:55.640350,3,144.0,144,0.0,decec3b5fd189a8a5365dd5bc802af91,False,0,0,0
0xeb483b48d46c4ea696b33dd83c9beec1a0ae31f7,0x3400cc139a1e4ee083813c1bc547db39,EVT_019,PURCHASE,SUCCESS,2026-01-11 01:48:59.640387,3,301.0,301,0.0,07d9778a8292cde247a5c9b586add103,False,0,0,0
0x6e5d09fc4ebb497f84cd82227de8c1f4c1d229b3,0x79bd5bb8732842858c8105478ce6f9c9,EVT_038,PURCHASE,SUCCESS,2026-01-11 01:55:34.640443,2,410.0,410,0.0,1cc3f60d3a4bd030db5cf875eca6cda7,False,0,0,0
0x3ecea043f7b54a288754ba17de19673acd4e5201,0x6620b42b0ff14e7fb8abed01a2d867cd,EVT_033,RESALE_LISTING,SUCCESS,2026-01-11 02:04:29.640429,1,400.72,141,184.2,1899a777a5a948993a1832d3d9052f81,True,1,0,30
0xaf04c934766646d588d8240246040db433811e98,0xbed50638a230495db2821648c30ee8eb,EVT_028,PURCHASE,SUCCESS,2026-01-11 02:06:13.640414,2,215.0,215,0.0,4c822adb331f7dc7dc951bd8612ff083,False,0,0,0
0x70bd01cd395b41febb4a27ba26c97284ee2d0aac,0x6d1574621d37479f8e14b71477adac64,EVT_028,PURCHASE,SUCCESS,2026-01-11 02:16:11.640414,2,215.0,215,0.0,e64b6d0f10398b569b69aa9c38594297,False,0,0,0
0x8cebe8de88514e4ab34acf5edfdaac7af434bb68,0x33a957203ae44243ae817cace7b5334d,EVT_022,PURCHASE,SUCCESS,2026-01-11 02:32:49.640395,3,67.0,67,0.0,8b067ba2ca493c032f36ff4589b48f64,False,0,0,0
0xe5cbdc5915e84d91a700206c31f535a0e2b42bdf,0x43762807a44d4c51b66228310e261d28,EVT_028,PURCHASE,SUCCESS,2026-01-11 02:37:06.640414,4,215.0,215,0.0,9c170363f9f132bce78f95f40a989836,False,0,0,0
0x263fffeb3a944380a876c70e9b0aa20a99ab48e6,0x4f543b23b6bd4c20806231a54491d75c,EVT_035,PURCHASE,SUCCESS,2026-01-11 02:50:24.640434,2,237.0,237,0.0,8d107050d4fbd97444ee4199a8a4b69f,False,0,0,0
0xe33f68213bc946e4964038a20d384bfc78b8ba2e,0xacd3aa5daa434783b5b3b0660ec56a9a,EVT_029,PURCHASE_ATTEMPT,SUCCESS,2026-01-11 02:51:27.640417,16,228.0,228,0.0,d8e403c485eff6b349830c3a486cdb1d,False,1,1,100
0x7213fd1990cb48ae950b053eae8a71cc84eb1d8f,0x2dbf61a7243b49b4aa1f4c986ef8d227,EVT_021,PURCHASE,SUCCESS,2026-01-11 03:00:43.640393,2,93.0,93,0.0,c514da4a36d5753d12aa7b5dbd95b15f,False,0,0,0
0xb3d198fa08624e219a86ea2d0d97c0c11c55e381,0x82a47b9bebf54652854090a32edda2b6,EVT_022,PURCHASE_ATTEMPT,SUCCESS,2026-01-11 03:06:58.640395,11,67.0,67,0.0,812a0448fdbadd5afc2d575dd14ead61,False,1,1,100
0x445c1a4608c64052ab328f284536770779f64b02,0x3b154ed05bb44a3887869d4b0ebb1e9b,EVT_007,PURCHASE,SUCCESS,2026-01-11 03:07:04.640341,1,363.0,363,0.0,131e3facb2f30f5654cc8af1cf22f7d1,False,0,0,0
0x298f955f94844ba98c4d8157a72f2c888f44dd45,0x15e4e4e9c00d4aa9916e31b9c2393853,EVT_021,PURCHASE,SUCCESS,2026-01-11 03:08:25.640393,1,93.0,93,0.0,fbc09e705538466a447bcf0f22460024,False,0,0,0
0x6a4b28379b714a978dfd586058d553e2e1a6cf8a,0x56922f1a9e8f41cc8edb9032af6786f7,EVT_014,PURCHASE,SUCCESS,2026-01-11 03:24:05.640369,1,52.0,52,0.0,5d0a47cf115fae5f7246829a7cb0a95c,False,0,0,0
0x328410bba50649e89b8d04f5d0fca5430cf9e4da,0x931fe88400dc400b88981c18b871539c,EVT_007,PURCHASE_ATTEMPT,FAILED,2026-01-11 03:26:16.640341,8,363.0,363,0.0,1e3fe2a3291991dff4f45e0cdb302267,False,0,1,70
0xa2ff78493787427885a377901fd2e97cb00b950c,0xb7ca1861eb09469da705b233b88f9ac9,EVT_022,PURCHASE_ATTEMPT,SUCCESS,2026-01-11 03:38:17.640395,7,67.0,67,0.0,0e88eec29d4030cd5986b22abd680c17,False,0,0,20
0xff4231ba8f5f4769b1be98235e4b7ca9ef79c355,0x3143687ac68340aba23a146df5dab7c0,EVT_000,PURCHASE,SUCCESS,2026-01-11 03:50:44.640078,4,108.0,108,0.0,b7ea64da231ef625ee6212767217e3fe,False,0,0,0
0x78a176ac6fe04c5dbd5e4138dde684624de1df25,0xcc48e40f9f3544adac54748a66ee5edf,EVT_037,PURCHASE,SUCCESS,2026-01-11 03:51:34.640440,3,325.0,325,0.0,64e3f929e2bc9bd36b9df11225fb007f,False,0,0,0
0x0c9b4c25c0f94d0d8bea31f97aaee788f800bdb2,0xf510261b5f98411193704e16b2f46599,EVT_021,PURCHASE,SUCCESS,2026-01-11 03:51:57.640393,1,93.0,93,0.0,368f4579bd23e3b28452e00f5a260321,False,0,0,0
0x2b4a1afbf8714c45824ee6793f1fb9747d7df6ea,0xfb2ff5bffff94f6797e15e049b7b00ae,EVT_049,PURCHASE,SUCCESS,2026-01-11 03:54:49.645976,2,271.0,271,0.0,c9983d699c29560cb56f7e8ee06fa4f6,False,0,0,0
0x7b7950de7c1544f69f6e3c381b71180195552900,0x907614b480154e758997181d1a439d6a,EVT_017,PURCHASE,SUCCESS,2026-01-11 04:08:25.640379,1,94.0,94,0.0,ba6a25c119beb1ede9f6c87a5551a3f2,False,0,0,0
0x1b47ff2249f34bb9a1a5353afc717c360fb1c311,0x094f1a935c1d4daaaf79daed3a8fb8ea,EVT_026,RESALE_LISTING,SUCCESS,2026-01-11 04:17:14.640408,1,241.37,165,46.28,ea8f8ec808b12d1dd4b47a58d31ba17b,True,1,0,30
0xb9e2a02458f544e7accb891ec664017073ae6902,0x9f68ec86ffd74e3da5cb7a07c80ae50f,EVT_040,PURCHASE,SUCCESS,2026-01-11 04:18:51.640448,1,406.0,406,0.0,886d745b8ce043f26e4a4566e5fe803b,False,0,0,0
0x3b6932aa4c10476d8f28a4c133c7134c97b5865a,0x1d120a62a79444089fa394af8a50cbf0,EVT_023,PURCHASE_ATTEMPT,SUCCESS,2026-01-11 04:21:11.640398,1,389.0,389,0.0,999aa5ada9906d68034658aef373104f,False,0,0,20
0xcb7db9f4addd488281acf9431e8e119b2b84ee57,0x5ed86067f4c44b3d98337aae291ce713,EVT_024,PURCHASE,SUCCESS,2026-01-11 04:27:21.640401,3,383.0,383,0.0,582b997ed9ac30a6fbc8fccc408e9383,False,0,0,0
0x88ecad3415c641b88bed03e977cf56791ac4b8fe,0x608bfff9a5f645b1bf055ef19f1dd333,EVT_009,PURCHASE,SUCCESS,2026-01-11 04:39:54.640347,3,141.0,141,0.0,8fd34e6e4baec9776161810bda228548,False,0,0,0
0x153b5f25ac0b4163a664d293ee58af708690c5da,0x4761c394abed43bcb8b08a2cf6bea8af,EVT_012,PURCHASE,SUCCESS,2026-01-11 04:49:17.640357,3,456.0,456,0.0,28598a166e9b88f54494bb83e43e9b9e,False,0,0,0
0x34858029bc544af185210be317d391e682e82e54,0x3ccfd1d341b644f2b8d8ae5022c1bdd3,EVT_037,PURCHASE,SUCCESS,2026-01-11 05:10:04.640440,1,325.0,325,0.0,6aa02ff84aa169ac0b391bfa4bf20acf,False,0,0,0
0xfabff8f029834bd8a6abe4eaed4da06cd503710b,0x199a77f7ff9d4f9b96cb05fca7b76ba0,EVT_004,PURCHASE,SUCCESS,2026-01-11 05:14:05.640330,4,408.0,408,0.0,8495ca893aed4bdd6520a2ee9d008afb,False,0,0,0
0xb47015b1ad9c4e778be82877bb974fab51552698,0x3d974ed1c8b14fbd98bfa00f94917c5f,EVT_037,PURCHASE,SUCCESS,2026-01-11 05:16:11.640440,2,325.0,325,0.0,aa6bb42327c33d11113dd44979b4dfd0,False,0,0,0
0x64491a5d32504c66a5fa36a1c6a3e8dd21613d5a,0x301bfc864a564b8e8b7a412ccaa5964c,EVT_023,PURCHASE,SUCCESS,2026-01-11 05:25:53.640398,4,389.0,389,0.0,1cbc1090350fadb00d7d5047d3365dcb,False,0,0,0
0x29f8713080d84e6f9be381fae75257724ec6b212,0xf8106ccee16149e5a945882c257226e3,EVT_038,RESALE_LISTING,SUCCESS,2026-01-11 05:28:15.640443,1,656.01,410,60.0,f55d90a7299bcde5f487fee50d6760f7,True,1,0,30
0xfa2c572e44ec4b3ab9f759f6f86afe689522246e,0x37bfad8ea13e4c2cb1b1f32adb95b53d,EVT_044,PURCHASE,SUCCESS,2026-01-11 05:28:48.640460,4,317.0,317,0.0,4e4c3846b7e4118bfdd0ffb4eb57c8b1,False,0,0,0
0x0f2f63cb1282487aa8ff0f5b8ede7f05eb947071,0x142ec1ebf5db45e583f6402800d97b53,EVT_022,PURCHASE,SUCCESS,2026-01-11 05:38:57.640395,1,67.0,67,0.0,a35f43cec6ff4a4363f364651b3ce7ce,False,0,0,0
0x9e01d6ae2af643749fdb88f11d05e40cfd517e26,0xde26cb7bc72d4756be7d0c343bb4c015,EVT_035,PURCHASE,SUCCESS,2026-01-11 05:40:21.640434,4,237.0,237,0.0,a01f4c84ff5014416b3ba3ce0cfb9636,False,0,0,0
0x3356fa3bfc6a428d9424ad9e2bc17280bac45e69,0x2865c7a576ac4fb8a21b526e514e119c,EVT_014,PURCHASE,SUCCESS,2026-01-11 05:40:50.640369,1,52.0,52,0.0,f3c68ccdff23ab6596352a373c98a106,False,0,0,0
0x37de82a93eb041e5a38fb52c40912698f57c1eaf,0x35722f9b0a2a44aba2f5ecc008173fb0,EVT_007,PURCHASE,SUCCESS,2026-01-11 05:48:07.640341,3,363.0,363,0.0,db1ca7c95b2de8b24fb29330fa2ee7d8,False,0,0,0
0x4f0e9478a61648038d07463a287680ea5046108a,0x436e67c42ba34e4180f33a2817fc9470,EVT_037,PURCHASE,SUCCESS,2026-01-11 05:53:35.640440,1,325.0,325,0.0,c3c081d2056b5cc1ae50a2a95697904b,False,0,0,0
0x2bb58c6ab68b4183b6c707ac0d9cbec29e688a31,0x049d5a191119413da404cf16a88265a1,EVT_021,PURCHASE,SUCCESS,2026-01-11 06:09:36.640393,2,93.0,93,0.0,422f44f4dc90b3e91867ca6d2ef65639,False,0,0,0
0xbd71c64555af4956972df4f1bbc52990ff198d10,0xb9c802f422084ca790d616cdd4c9826a,EVT_028,PURCHASE,SUCCESS,2026-01-11 06:10:08.640414,4,215.0,215,0.0,5a7d1bee8ea1c21bd7ad5ad3614bcbbc,False,0,0,0
0xa9328f60335a476797e7f12d531654994f142a08,0x10bc17569022413d839ca9f4d94f26c8,EVT_017,PURCHASE_ATTEMPT,SUCCESS,2026-01-11 06:18:36.640379,9,94.0,94,0.0,252f1d961d0dc02a0b81d5bd1a16756c,False,0,1,70
0xa9f0a88505084127aed78b0fe022aa4bc5e39fe7,0xdd4c0bfd904a4922a12d16a767b9df60,EVT_007,PURCHASE,SUCCESS,2026-01-11 06:21:00.640341,4,363.0,363,0.0,29d8c66bf38b2add835362b28b61774d,False,0,0,0
0xad2c0a39355d419d8ccad4c5c2888b0aeb8951df,0x42189610d2d14aac87377a75a5873924,EVT_004,PURCHASE,SUCCESS,2026-01-11 06:21:03.640330,4,408.0,408,0.0,6e7984a4e719952fedf7131e9ee244df,False,0,0,0
0x720e6794b31245219f93f603b8fad99bcb432669,0xdf2352ceffe040a998e38aeaa47b4cf2,EVT_009,PURCHASE,SUCCESS,2026-01-11 06:26:51.640347,1,141.0,141,0.0,a213999b660261d15005c83f5ee52987,False,0,0,0
0xcf41c881b5704b4fb3dee11c7fedef29389b4821,0x39e428b9a8dd44c7a6dab53a6464ec60,EVT_038,PURCHASE,SUCCESS,2026-01-11 06:36:38.640443,3,410.0,410,0.0,b39b343be70d6c7e847be75e3659a053,False,0,0,0
0x37b723643ae84ab2ab8322e9f28a5941ebb487c2,0xcfc63a779e5d4c2195f1e663b0476177,EVT_004,PURCHASE,SUCCESS,2026-01-11 06:49:34.640330,2,408.0,408,0.0,872e63b39b9b0eb09348c9b602533b63,False,0,0,0
0x827d6fb94bc54f599a37f144c7211e1caae9440b,0x61c213ac0fdb409fba78a30e348012e4,EVT_045,PURCHASE_ATTEMPT,SUCCESS,2026-01-11 06:49:42.640462,14,254.0,254,0.0,81ebebce726589530826f2b182011d31,False,1,1,100
0xd66bcbddc74f4556b1a1abea68fd190b9077842e,0x374303b0ef1a46528e062042d776a4d4,EVT_006,PURCHASE,SUCCESS,2026-01-11 06:52:38.640338,3,78.0,78,0.0,a1742c80b8be1d5fad777d5b1be7b18f,False,0,0,0
0xbcbbb367a0ef44a6bad9342210dad49e6e5537b0,0xa838e9cc2796413e87a82407f6787fef,EVT_004,PURCHASE,SUCCESS,2026-01-11 06:53:12.640330,4,408.0,408,0.0,c5dac3b9cddc79d3937cf70a432d05c1,False,0,0,0
0x6b9ec6a6e58f451482d78ce4cd2abc37fe55a2e4,0xd6df3daedd6040a4933243476d28b557,EVT_029,PURCHASE,SUCCESS,2026-01-11 07:14:01.640417,2,228.0,228,0.0,f391d95734f1905784760fa3e10be5cd,False,0,0,0
0xacf3a2d4dc2645cc9e5079c6308c98c4ae46f63f,0xdd975e0f7e3047a2aeaf227261f9318c,EVT_043,PURCHASE,SUCCESS,2026-01-11 07:17:34.640457,1,285.0,285,0.0,0b2d5127f9922affce1e2fe539cec1a2,False,0,0,0
0xfee60c137bd743f1b9eeb813d9498ddc13454f46,0x446cdbbd838840f6959de50a7a07ff97,EVT_010,PURCHASE,SUCCESS,2026-01-11 07:21:27.640350,2,144.0,144,0.0,dbeb68986e777154fa8edfa2135d3deb,False,0,0,0
0x77494b48188143ad8aa537bfc21cbcb8bc7ff5d7,0x922907eb94c140f698a80a48b9f21fc7,EVT_012,PURCHASE_ATTEMPT,SUCCESS,2026-01-11 07:22:21.640357,17,456.0,456,0.0,cedcb12d3b611a7dcf7174cb9ff961ef,False,1,1,100
0x1efe279f8db24e42b7479ec49bae61d014944ebf,0x3a724b7e6c274fd5a560074e0de9878a,EVT_049,PURCHASE,SUCCESS,2026-01-11 07:45:35.645976,1,271.0,271,0.0,82c1b2671c26b1b4d0cd1e96bf08d0d3,False,0,0,0
0x1424e0561bd8417dabcf2c7f709974266c26e7a5,0xb7ca1861eb09469da705b233b88f9ac9,EVT_010,PURCHASE_ATTEMPT,SUCCESS,2026-01-11 07:56:33.640350,17,144.0,144,0.0,edb3a93875fad34ff15ac7aecd060e09,False,1,1,100
0x9d5027eb11b94ba6bc17349472c23e1b6775280a,0x857e12a4308b438ca20a8124f10e15c1,EVT_024,PURCHASE,SUCCESS,2026-01-11 08:00:19.640401,2,383.0,383,0.0,f9f69f8a2dd6d25f3ad526cf158dac00,False,0,0,0
0x4eac4ba7fed04fa18fc80c4f1659a396e5e2f3ce,0x03d07aef042b44098eaf2df1eda068ee,EVT_037,PURCHASE,SUCCESS,2026-01-11 08:21:00.640440,3,325.0,325,0.0,6da0e41dcfb569c01e1b10445a1dd119,False,0,0,0
0x28950c9c2b934ad884fd8e50bd9cea23830f5377,0x83bb9d2ee6364f4abb5f3200ec746598,EVT_010,PURCHASE,SUCCESS,2026-01-11 08:27:42.640350,3,144.0,144,0.0,e2dfe4e805818c3998e46a4d4472397b,False,0,0,0
0x3f59577316bf47a9bfd61e5477d4d370f6d81d7f,0xd8d8e99664a94b249294aceda3113a02,EVT_037,PURCHASE,SUCCESS,2026-01-11 08:30:40.640440,1,325.0,325,0.0,6f6e83c0307c5bb214a887af8279dbff,False,0,0,0
0x3f14d8d02f364810991dfe0654feaf951724b272,0xe3a1ac826374411d876965f1a12ef81c,EVT_010,PURCHASE,SUCCESS,2026-01-11 08:40:47.640350,2,144.0,144,0.0,07bf5458bba98264d5a2aee99862ffd4,False,0,0,0
0xe1563fc951cf4e50aba18499f80828f2d07e654b,0x047451dcabcd4b04bf0d3672ff996bd3,EVT_022,PURCHASE,SUCCESS,2026-01-11 08:40:55.640395,3,67.0,67,0.0,9c08839fab24c17ec50cbd56a02c7741,False,0,0,0
0xfcb785c9710a44fa95cddc6e1415c616ef7c01d2,0x61ff2e0e9eb74e1d99a0cc4694c71ebc,EVT_006,PURCHASE_ATTEMPT,SUCCESS,2026-01-11 08:48:30.640338,12,78.0,78,0.0,c2ad2bba70509da8243af5e0c19581d8,False,1,1,100
0x062482f2d96e4da284ecab2c1d08531c36b5fe2e,0xde84e4bcdb4b4f1da5ef2a4354fed81e,EVT_014,RESALE_LISTING,SUCCESS,2026-01-11 08:55:41.640369,1,79.51,52,52.9,a120d02ead087ea4707ff468b2e1cf5e,True,1,0,30
0x6f4c29516bd44b0db9fb6aba89ee230abc85ae53,0x2da99893a5f74e438149d0fa036966ca,EVT_007,PURCHASE,SUCCESS,2026-01-11 08:57:44.640341,4,363.0,363,0.0,707a24195adfc006594a40302bb04d3a,False,0,0,0
0x7a4b5496808b4c0ab8cbd81e5169a730793f5a97,0x9a745fe4202f45d0a784c4effc434534,EVT_006,PURCHASE,SUCCESS,2026-01-11 08:58:28.640338,1,78.0,78,0.0,ca0fc017614ac694dffcfff59fe7e186,False,0,0,0
0xeabe0ec1ef6f495aad84977ecbfb23035f33f4e1,0xe7b4007c3cc9454db52149e6499052c6,EVT_009,PURCHASE,SUCCESS,2026-01-11 08:59:05.640347,3,141.0,141,0.0,6ab16b0ff4f1d10b65100576bb4fdc4b,False,0,0,0
0x5ac7584332f24a71b1193d51a14cb72bf6e22a46,0xf108b7155ba14378b1fe060d9e1c6245,EVT_003,PURCHASE,SUCCESS,2026-01-11 09:01:18.640326,2,111.0,111,0.0,05addcd4f093e0d767c996c08ae20033,False,0,0,0
0xe48703cdb1d9448b847f805cffa0411a15a99100,0xd077d81633f44a7b84b9195ade40e8c7,EVT_028,PURCHASE,SUCCESS,2026-01-11 09:01:56.640414,1,215.0,215,0.0,d93dae9d3bfcbfe4c89186326b2312ec,False,0,0,0
0xddeff95d3cf447be8026cf95a92d9540190ee391,0x10bc17569022413d839ca9f4d94f26c8,EVT_040,PURCHASE_ATTEMPT,SUCCESS,2026-01-11 09:03:31.640448,15,406.0,406,0.0,5f415a1979d43203811551b6793fa477,False,1,1,100
0xe4feb7171bcc4d0ebfee6db73dcc16c66e3c163d,0x380f0a1885e04958a0f296f2d9e8ba13,EVT_037,PURCHASE,SUCCESS,2026-01-11 09:06:54.640440,2,325.0,325,0.0,30090589d1295358c18d0f9a138573a7,False,0,0,0
0x1c6174dc29fe405ca400dc60e5347bf5d2ee093a,0xfec9e415a3f646c68f81d716ec08e19f,EVT_033,PURCHASE_ATTEMPT,FAILED,2026-01-11 09:17:35.640429,3,141.0,141,0.0,ca9b0398363f5e411874058619fc870f,False,0,1,70
0x458d125717334aea8a2df1f10f9d60a1ade32bf0,0xf193d854e4114af2b130034a8688e441,EVT_002,PURCHASE,SUCCESS,2026-01-11 09:58:52.640321,1,180.0,180,0.0,1518467eba22b6ccda6681e4a3b50013,False,0,0,0
